Ticker,Date,GPISN_Open,GPISN_High,GPISN_Low,GPISN_Close,GPISN_Volume,WCZVP_Open,WCZVP_High,WCZVP_Low,WCZVP_Close,WCZVP_Volume,STTRF_Open,STTRF_High,STTRF_Low,STTRF_Close,STTRF_Volume,RSXMD_Open,RSXMD_High,RSXMD_Low,RSXMD_Close,RSXMD_Volume,JFHKW_Open,JFHKW_High,JFHKW_Low,JFHKW_Close,JFHKW_Volume,FPDHI_Open,FPDHI_High,FPDHI_Low,FPDHI_Close,FPDHI_Volume,PBBPR_Open,PBBPR_High,PBBPR_Low,PBBPR_Close,PBBPR_Volume,BLMHP_Open,BLMHP_High,BLMHP_Low,BLMHP_Close,BLMHP_Volume,JWAGT_Open,JWAGT_High,JWAGT_Low,JWAGT_Close,JWAGT_Volume,EMSOC_Open,EMSOC_High,EMSOC_Low,EMSOC_Close,EMSOC_Volume
688169.0,2025-03-17,106.06576558186224,107.17327307309922,104.84749733190291,105.78888188432664,1869017.814867499,106.52592009652348,108.18938528910893,103.30561249987149,103.32694356590969,35812326.18545146,101.02338732840136,103.5087685053247,101.02338732840136,101.16958950177492,1073317095.9392996,108.9197348999261,109.06257620367796,104.93456820315592,108.45946358423,682606.5116084098,96.44631885978492,96.44631885978492,92.1284915803167,93.87936366781868,5589318.353740688,97.48283233497963,99.7711618144795,97.48283233497963,97.94049997673648,36412933.00272624,99.27370658703516,99.3359576322774,98.15314027696397,98.46441133507878,8434301.148785261,98.99082488747396,100.09174126373831,97.6146816044699,98.25688063663104,304051941.1814248,98.46977056458938,103.39069455168968,98.16279211709666,102.09302325581396,609978.1395348838,98.84374936421712,98.8645871480306,97.04167048136392,97.26041952768963,32505396.875
688169.0,2025-03-18,106.59822025727992,108.85158107311511,106.06576421453188,108.7280535279071,2195731.619450825,104.4572409367002,106.52591492948996,103.39091547821762,104.71315676881903,23961524.334594507,102.63157637899351,104.23976542958566,101.4619868772186,103.21637112988095,1002574860.675324,108.06989078804808,109.65703204127708,106.55489231905676,108.21417635652344,556972.7385698556,93.478745780002,95.34089767217434,92.85555685836856,94.59158799166867,3367214.174333124,97.94049997673648,98.76429998604186,96.93363814829884,97.94049997673648,36376539.41068427,98.77567148419612,99.7509800485143,98.27764730544544,98.94168482108074,9331745.51239775,98.44036780474684,98.62385825232506,96.78899752307328,96.9724792213454,383705654.9651853,102.09767186364463,104.0093000545058,100.67441718522892,103.17209642986916,489478.1395348838,97.90624777475992,99.79166984558104,97.81250158945718,98.02083174387612,31111077.08333333
688169.0,2025-03-19,108.19560283878604,112.45526959081292,107.85483059058012,109.87817093284758,2665272.4348825,103.860096372632,104.49988999038766,102.21795426796156,103.02836385600791,16370078.115183596,102.63157637899351,103.94736805414192,101.75438425266236,102.19297683017624,707463054.3932316,107.09307467139236,108.04103191305455,100.99989793275522,101.562615172406,1228105.9503442412,94.2354760515928,95.85280695995472,93.73098735558428,95.75636833276724,2612720.8136882028,97.29977051584746,98.16933816225696,95.33180576679209,96.24714105030571,35343399.840620734,98.65117355257466,98.73418022451312,97.50985951925242,97.67586494717744,7772854.586105132,97.1559635575807,97.61468089836578,95.77981153522556,96.33027409402872,273118590.85240656,102.32558139534883,105.58139534883722,101.40930175781251,103.48837209302326,512631.6279069767,97.81250158945718,98.51041634877524,97.39583333333334,97.65625,24290673.958333336
688169.0,2025-03-20,109.89947131374711,110.94309028725124,106.19781247001724,106.39802264592964,2178209.9409100986,103.1136704614806,108.55193690724816,101.770106216792,106.0140770631119,29046439.708660163,102.48538117692333,103.36257330325448,100.73098995295764,101.16958950177492,739284866.5488424,100.99989793275522,102.7313247544596,100.1298517277325,101.52365525084018,622887.5805298672,95.7637780164454,96.1940783403558,94.76222121163936,94.85124496127054,1626003.3519426405,96.52173814364612,96.88787051119472,95.14874394765992,95.286038129688,23766676.930605598,97.67586845940184,98.38140936434482,96.90807650624258,97.0118308919205,6992941.409533212,96.78899246667578,97.24770981235122,95.59633086764195,95.77981255632876,202868956.1388032,103.02325581395348,103.02325581395348,100.69767441860463,101.39534883720933,288896.7441860465,97.70833651224773,98.21875095367432,96.875,97.15624650319418,28337501.041666668
688169.0,2025-03-21,109.04753429225184,112.78326210663978,106.2787428081362,106.4917288683686,3365766.6600341364,106.01407181356652,111.964169638272,106.01407181356652,108.2533535792485,45455685.15163463,100.58479475088744,102.3391790035498,100.29239737544373,101.4619868772186,730722849.1959857,102.47016822777886,102.47016822777886,95.42470145330898,98.84282692275008,1391728.526421106,94.67319640625593,95.5337970959322,93.47874531881004,94.5990080578858,1862509.2560252752,94.9656733992435,96.52173814364612,94.18764102704216,94.32494393835448,32203029.186064955,96.49305369496264,97.11558794206223,94.85370744203688,95.01972079643804,12653221.75865304,95.68807884892192,96.5137683451122,94.67889890944228,95.13761626835976,233932068.65754703,100.90232671693312,102.29767555414244,99.08372036246368,99.96743845385174,366538.6046511628,96.8541701634725,96.8541701634725,94.68750158945718,94.99999682108565,38062410.41666667
688169.0,2025-03-24,106.51303757083537,109.36701091255642,105.81019080917156,108.53637796678812,2100416.086365978,110.89784299284078,110.89784299284078,102.7937714781397,105.24631504769256,44057334.57833408,101.6081820792888,101.6081820792888,99.12280787366883,100.43859257751392,716341869.9846352,97.96990099477256,100.32175399962256,96.88775923120733,98.71729918269588,692754.8370671246,93.84968872580964,94.37643333508528,90.77082428774344,91.25305702193346,3242771.4425515686,94.5995410316949,94.6910763059031,91.12127917534104,92.12814100377864,35321294.57784876,94.8744575762972,95.3102307324414,92.6540805434269,94.08591002045154,9650189.757270737,95.13761728741346,95.13761728741346,92.20184015778486,93.1192661361408,250125027.4323145,98.13953488372093,101.80465343386628,97.00000141942223,98.13488627589028,340993.0232558139,95.3125,95.50000031789143,93.5520807902018,95.26041348775227,30890081.25
688169.0,2025-03-25,107.98261227899248,108.52785331322,105.98056516698225,107.01140822713737,1693602.580338014,103.86009465182708,108.50927400479476,103.43356286858454,104.79845806662696,34995277.2546539,100.58479475088744,102.3391790035498,99.56140045118276,101.4619868772186,658948611.0310557,98.9798999741001,98.9813442388236,91.67905373184354,92.68183138755356,1016074.1231882074,91.62401048138132,92.62556735865029,91.27531900954352,92.14333459249607,1727755.4255478834,91.99084682175057,93.72997338528538,91.48741154288965,92.81464683105597,22142773.06879645,94.08590828059296,94.7914491509969,93.25585740389944,94.41792704808,7386151.204535099,92.93578502043482,94.03670145091913,92.66055810014026,93.57798408422413,188504467.11073196,98.39069455168968,100.46511627906978,97.53023369367732,98.1720964298692,286019.06976744183,95.26041348775227,95.26041348775227,92.96875,93.61458619435628,29518917.70833333
688169.0,2025-03-26,106.78990398066117,107.48423342996075,104.14890781537716,104.19150320680568,1820001.4812224824,104.2226427160284,106.93111021861998,102.98570947772244,103.45488712343015,22054908.95895169,101.16958950177492,103.6549706786982,101.02338732840136,102.63157637899351,781353710.6396031,92.68183138755356,94.21847621441307,92.34276382423332,92.77562052965943,589027.2204623426,91.25305615841916,93.34519917076486,91.25305615841916,92.34364236936035,1409552.7502880732,92.58580864553544,95.65217049723664,92.40274682640326,94.5995410316949,31922269.46556616,94.41793083853965,95.0197173525039,93.9198987093394,93.98215767295952,5845087.435300492,93.39449479999452,95.77980916428046,92.9357774705646,94.4954111410431,271116675.40168643,98.1720964298692,99.5255794081577,96.1674393055051,96.330232842024,290714.8837209302,93.95833015441896,94.99999682108565,93.56249968210857,93.75,20302953.125
688169.0,2025-03-27,104.1915043611739,108.55767307531508,103.58663341684422,106.28300999060376,1888778.7909052176,103.00704265868109,104.03071417222736,101.68480130394444,103.32694356590969,16037070.061090091,101.90057945473254,102.19297683017624,100.1461952020702,100.43859257751392,603385966.0717263,93.19116367138786,95.93403373714328,91.8233393003189,92.09026407940144,878383.5594767148,91.99494905869744,92.46976124618377,90.99339227759997,91.47562499744916,1712436.6308432596,93.82150865949356,94.3707115754586,91.89931154754233,91.99084682175057,28620278.676532272,93.98215592594369,95.35173436084536,92.69557624773908,94.31417470058798,7962164.19352969,94.40366970044776,94.40366970044776,92.66055427807424,93.30275331537412,192380843.73567805,96.37674730877544,105.11627906976744,95.81395348837208,104.59535110828487,660760.0,93.75,97.68749872843424,93.09375286102296,96.32291793823242,47635131.25
688169.0,2025-03-28,105.72499669701423,106.4491365834525,104.54080654305996,104.89861330708862,1253365.0860477078,102.3885640184256,103.81744432238284,101.4715316349166,102.04734020687746,14406062.042029848,100.43859257751392,101.6081820792888,99.41520524911256,100.0,466954273.2088352,91.6213359818565,92.57795000536755,90.03563899335101,90.4670514340536,627304.4503520351,91.36434686990395,92.42525667329274,90.4369783585574,90.73373741422994,1729975.4545796716,91.99084682175057,93.45537629194496,91.16704681244514,91.39587626868142,19317244.51400714,94.2726671994929,95.28947118869176,93.60862967954012,93.87839739575584,6770912.649579144,93.30275045968412,94.49541202767024,92.47706100882417,92.47706100882417,165010800.2114372,104.59535110828487,114.6883729446766,104.59535110828487,110.22790953170424,1052264.6511627906,95.35416762034096,96.33333683013916,94.11458174387612,94.16666825612388,28584247.916666668
688169.0,2025-03-31,104.58339965136008,105.81018517187286,102.91360749013695,103.58663470976184,1544971.9818669355,101.94071507885884,103.36959546394095,100.23459592425296,100.8104126643233,13260117.516598016,99.70760262455627,99.85379782662648,94.59063809733613,94.73684027070964,848504703.293634,90.2636126573599,91.57227501371833,88.15848233844777,89.88990916015214,767391.3087847666,91.14177367520408,91.2382236202846,89.40574258625166,90.50374370399727,1487082.137650221,91.30434972375744,91.39587626868142,88.60412023960487,88.7871820587371,27892777.54506864,93.6086364622162,94.62544052509044,92.55032114589147,92.96534660492172,6860430.920515029,92.385320582912,92.385320582912,88.8073444427211,89.26605305093622,267279245.9711137,106.51627651480742,110.71162733920784,105.34883720930232,108.05116165515986,568225.5813953489,94.15624936421712,95.52083015441896,92.04166730244955,93.05208524068198,27937973.95833333
688169.0,2025-04-01,103.7272067216269,104.95825088147276,102.87953019643604,104.49820971988672,988600.3825277736,101.51418380758216,101.94071563240416,99.16827097418788,99.74408771738491,17115790.16900865,94.73684027070964,97.51461882307667,94.73684027070964,96.92982407218923,681206943.8678464,91.50446502365116,93.48983585491094,90.76283508812963,91.32410806305695,828164.2459410217,90.80792368318792,94.8735039740946,90.16247317639944,94.35417988371866,3913629.59301532,88.69564678452888,89.8398115242788,87.45995549985494,87.73455259319537,41333633.14565081,93.91990305037156,94.4594385416055,93.40112318662106,94.00290972840024,5893752.497553883,89.26605318861053,91.0091774000176,89.26605318861053,90.73395048480286,195724898.78345823,108.24650964071584,118.13953488372093,107.12092909702034,115.5813953488372,957634.8837209302,93.22916666666666,93.48958333333334,89.7812525431315,90.10416666666666,42907633.33333333
688169.0,2025-04-02,104.25540540986636,105.81018731309548,102.53450056282674,105.38421518088374,1107550.5465708398,99.42418591015937,101.30092104104736,99.29623205866964,100.02133371364334,11235511.9404703,96.92982407218923,97.22222144763296,95.02923764615338,95.32163502159707,556333145.4839618,91.18847927643044,93.06419166661016,90.32276586557823,90.80611899737382,491289.18637611,93.48616577281824,94.49514315838331,91.9207672846346,92.35848250179464,2152211.156968015,87.59724968188307,87.64301731898718,86.45308494213315,86.68192312765365,41561472.9586067,94.18966362708824,94.54243802388376,93.40111607773817,94.04440590957006,4086890.306633229,90.73394652912653,91.00917343234234,90.27522919089644,90.45871087660518,107208900.1465564,115.34883720930232,117.61860692223836,113.95348837209302,114.87907232240192,408299.0697674419,89.97916380564371,91.0937468210856,89.29166793823242,90.46874841054282,25059052.083333336
688169.0,2025-04-03,101.3801259726157,101.80608898862344,92.9715354138565,96.28130016994832,5921402.250102026,98.74174151894891,101.47154038206828,98.35786368093868,99.7654130418369,12890150.107599769,94.1520455198222,94.88303547277984,92.8362538446738,92.98245601804732,600732179.5812199,89.31276688625069,93.06419166661016,89.31276688625069,92.0541926872826,871258.4495342642,92.06914351607293,93.20424165404653,91.03791019724672,92.3659025680118,1579193.281966144,85.40045547659142,87.32265258854264,85.26315256527911,86.27002312300094,28102351.912119158,93.38036250740775,94.60468313247628,93.1728537571052,93.94064563236635,5364076.397316301,89.44954245673463,91.00917620464269,89.44954245673463,89.81651458863621,127658735.36145684,114.79069909384086,117.01395434002544,112.09767186364463,116.3953488372093,527940.4651162791,89.55208460489908,92.91666348775227,89.47916825612387,91.7604128519694,31538922.916666668
688169.0,2025-04-07,85.9132654213074,90.16015601438156,77.0233316308235,80.11159301401494,5855536.32693747,95.24418452357448,95.64938524733904,85.09277028226244,88.82490918700347,26004754.73380257,87.71929628875696,87.71929628875696,75.0,79.67835800709958,1671611132.300056,86.56700829104823,88.73562461234921,76.80176207341461,81.54442800468047,1786063.005062236,91.17886975555788,96.90629271272886,86.87587775985229,93.47874244559034,9671196.873890392,82.15103180575807,82.88329654085526,76.65903756324475,80.22883469380683,72760758.45510176,89.02261792564295,91.09773715080055,76.63415361834737,81.5521839655045,24146110.948878027,84.31192620863938,84.31192620863938,76.51376600124975,78.89908929968676,414401049.24443024,106.51162790697674,113.96279268486552,97.67441860465117,103.3999988644622,957624.1860465116,88.02083333333334,90.49999713897704,81.04166984558105,87.5,88925467.70833334
688169.0,2025-04-08,80.29050714727103,82.21162221096941,76.10751386666577,78.5994217714053,4554761.685636162,89.44337785209157,93.68735681922604,89.18746201618639,93.3034789976594,22899157.3007609,80.40935493136054,83.04093131035405,80.40935493136054,82.89473610828387,1240496872.911579,82.96420187333464,84.5874145186825,80.16362286408439,81.65986350465454,1182754.254746633,92.01720716493011,97.63335599221648,92.0023717600623,97.63335599221648,8161022.125016269,81.92219362023755,84.16475546263331,80.22883469380683,83.89015836929288,60767939.44251125,83.00477062838681,86.73998372347384,82.58974519205451,86.73998372347384,22635209.49877958,79.3577931431786,83.39449521306439,79.3577931431786,82.11008841822702,332940424.7749237,104.69767725744912,106.04651162790697,99.5534852493641,104.99535139216934,885457.2093023256,87.5,89.4583304723104,86.45833333333334,88.54166666666666,56059319.79166666
688169.0,2025-04-09,75.09796825946584,79.74100242359242,73.69227484297109,79.5748794869184,4636853.672377321,91.70398538932328,98.37918474325365,91.27745359763831,96.39581882702326,23932308.279024504,80.84795448017779,84.50292515887601,78.94736805414193,84.50292515887601,987159363.943192,80.08425875622916,91.18847927643044,79.35706266145053,88.83518200685691,1684516.553396096,95.9492597147495,100.4302995066112,95.31122970818338,100.19289904764668,6410868.033062319,82.42562889909847,84.9427878348346,81.05262597382803,84.576655467286,64011138.470557824,86.32495603300214,91.07698092721964,85.0798876724686,91.07698092721964,23890500.36496498,80.27523215597482,83.3944997196388,78.80734359644023,82.84403713516035,248372653.94116455,101.39534883720933,106.55348666878636,98.13953488372093,106.55348666878636,920918.1395348836,87.53124872843424,95.39583524068196,86.63541475931802,93.93750031789143,77709739.58333334
688169.0,2025-04-10,84.71630255010051,86.47128549545829,81.2148539179407,83.06355400631837,4356339.542900627,97.03561272120572,98.44316194295376,95.39347060659678,95.54275551379604,18155068.052113656,88.59648841508813,88.74269058846166,85.96491203609462,87.13450153786951,851347788.0255318,90.89990813947968,90.89990813947968,85.84991324284192,86.98832849167069,1362533.2073535267,101.617334815666,101.617334815666,97.78173993906545,100.207739180081,4763197.10861163,86.68192312765365,86.68192312765365,83.9816936435011,84.576655467286,50120250.8412193,92.61258018157974,94.72920289991022,91.61652382870992,93.60863653444956,15556853.224097855,85.6880767595995,86.60550272371738,84.77064204617577,84.8623872673793,206203751.7274737,111.6279069767442,114.88372093023256,107.40465031113736,111.87906664471296,650130.2325581395,95.85416316986084,96.02083365122476,93.56249968210857,94.73958015441896,54404855.208333336
688169.0,2025-04-11,81.78564441345453,82.2073578956168,78.94018856432324,81.27449061936035,4065498.2649940248,94.47643492975544,97.37684150720784,94.28449601991171,96.01194620850497,12417437.187406143,87.13450153786951,87.28069673993971,85.8187098627211,86.69590198905226,548075060.8728629,87.29276892759557,91.30390596991226,85.5613421058912,88.7327360829022,1265742.4080243348,98.6794249300746,99.25068710538608,96.22375491209564,98.0784919432479,4217706.702026012,84.21052309973742,85.0343231090428,83.38672309043197,84.89702019773051,34577875.826525725,92.30130334392511,98.25689337843254,91.8032791565676,96.9080706147168,21058693.051883552,83.9449535896434,85.2293604544221,83.85321711661389,84.31192572967933,157248657.7402455,111.6279069767442,114.6883729446766,108.9069739053416,113.58139392941496,498186.9767441861,94.6458339691162,99.45833683013916,93.95833015441896,96.77083492279051,74316053.125
688169.0,2025-04-14,82.21162232253096,82.63332673479786,79.9965890265853,80.4992346974482,2628176.8380869366,96.60907931759162,98.10193650011152,96.39581749241044,97.73938977022006,11452308.927609667,87.28069673993971,88.3040910396444,86.40350461360853,86.54970678698207,658704356.6505396,88.79334236233626,94.87641805440104,87.29276892759557,92.01090877803844,1269172.5088436997,98.1600937056087,98.64233209098006,96.44631862439556,97.11401937901358,2842760.548874032,85.12585838325101,86.27002312300094,84.80549365280652,85.0343231090428,27768521.2543318,96.90807382013462,97.11558258573872,94.74994782766328,96.01577187932344,14863003.4752913,85.5045869098356,86.33027640777877,84.67889741189245,85.32110521546264,145959384.30902642,113.98604991824128,114.52557940815768,110.23720674736556,111.6790700513263,486491.62790697673,97.39583333333334,97.43750095367432,95.51041920979816,95.83333333333334,39179014.58333333
688169.0,2025-04-15,80.49497710134452,80.67814366853895,77.82416122355116,79.0168686752531,2717912.4135266664,96.97163804695104,98.12326333840268,95.54275772796515,98.05928641538242,11716300.235602053,87.13450153786951,87.28069673993971,86.11110723816482,86.98829936449599,473638366.6269767,90.97205092371738,91.59825416575704,88.66348182811153,89.43973889102837,764003.483636965,97.18821338304474,97.18821338304474,95.45218236470538,97.11401937901358,2382748.6898283083,85.35468783948733,85.35468783948733,83.15789363419567,85.35468783948733,30423486.883037105,96.70056068181984,96.70056068181984,94.3556814639564,95.35173782406652,7928025.270912654,85.13760919688164,85.5963265267356,84.3119197530055,85.13760919688164,124573676.37564117,111.6279069767442,120.54883380268896,110.46976488690046,120.54883380268896,620235.8139534884,95.62500317891435,95.62500317891435,93.4166669845581,94.15624936421712,29012825.0
688169.0,2025-04-16,79.18298883445087,79.18298883445087,77.155389877862,78.20752612004918,1972750.3486378293,97.84603148208456,97.84603148208456,95.32950261719448,96.1185812199562,8122606.644977811,86.69590198905226,87.28069673993971,84.79532253431972,87.28069673993971,604451682.4222212,95.22847519374062,96.23702990834468,91.62278024658002,93.20847723508552,1301509.2133081246,96.89887892507714,98.66459214690576,94.96253307135244,98.66459214690576,3323514.225349622,85.35468783948733,86.91075258388994,84.02746128060518,86.91075258388994,36320397.53523423,95.455485005349,98.1531384331794,94.02365558001136,98.1531384331794,16917656.081648756,84.77063981597658,84.95413025355629,83.02752440549746,84.49541290891264,137541488.61205626,122.7906976744186,122.7906976744186,114.65116279069768,122.39070448764537,650919.0697674418,94.79166666666666,95.83333333333334,93.61458619435628,95.83333333333334,29088676.041666668
