Ticker,Date,YJEPL_Open,YJEPL_High,YJEPL_Low,YJEPL_Close,YJEPL_Volume,RNNGI_Open,RNNGI_High,RNNGI_Low,RNNGI_Close,RNNGI_Volume,HOOKB_Open,HOOKB_High,HOOKB_Low,HOOKB_Close,HOOKB_Volume,BRAWF_Open,BRAWF_High,BRAWF_Low,BRAWF_Close,BRAWF_Volume,BQTJN_Open,BQTJN_High,BQTJN_Low,BQTJN_Close,BQTJN_Volume,LEUNS_Open,LEUNS_High,LEUNS_Low,LEUNS_Close,LEUNS_Volume,HHXGK_Open,HHXGK_High,HHXGK_Low,HHXGK_Close,HHXGK_Volume,QYRBA_Open,QYRBA_High,QYRBA_Low,QYRBA_Close,QYRBA_Volume,UATGL_Open,UATGL_High,UATGL_Low,UATGL_Close,UATGL_Volume,LZUNO_Open,LZUNO_High,LZUNO_Low,LZUNO_Close,LZUNO_Volume
605117.0,2025-03-17,95.20170433405602,98.9384296636909,95.11677669678188,96.77283160721736,16743191.218488049,103.8154412828218,105.59006421073332,102.4844740868882,102.57764476924922,1299324.9803891697,101.39015278711048,101.70491406495437,99.40983227759604,99.85572907923108,28416171.910514165,96.12141589142084,96.79595152257406,95.95278600418204,96.29005381975864,409302078.6150671,101.5601597847898,101.86018521181408,99.55995975066422,99.8599851776885,2818814.1017854256,105.12159102323902,105.2143488591298,102.21957998489712,102.5574813635324,11057916.521545077,103.56472795497184,103.56472795497184,101.91369835028728,102.7692326014306,1773012.382739212,100.189481569073,100.42633613543012,99.23258709708637,99.59261066401496,1360141.5355393898,99.19946133478534,99.99157597013996,96.70233636242548,97.21637166558408,1231002.829368181,94.40661649609842,96.35213998306578,93.38522014431096,96.01167453246995,111902862.82891908
605117.0,2025-03-18,96.58175017480856,97.13375713995266,95.11677677759354,96.61358953471088,10968686.213315217,102.93256646976462,103.35847896158036,100.21296136923878,101.153509377868,1101249.2576672318,100.64261463234035,104.82622416223128,100.57704686890074,103.00327424294775,42673029.40611157,96.62732163533526,96.62732163533526,95.95278600418204,96.29005381975864,388165433.4100348,100.86008210201416,102.2802222514588,100.25002049989992,102.0101986124011,2989972.759749468,102.74963427538582,104.16750990112553,101.39138652361568,101.63653007872156,10054692.660548322,102.4390243902439,104.30018441091111,102.07880245588063,102.303945459076,1662089.305816135,100.42633550654234,101.82851771101612,99.90525257252864,100.3315951262383,1130909.9553016892,97.7725324832184,98.57027044199612,96.06471902778736,96.71076487895368,927689.9100547158,96.06031377926764,96.6439754638517,94.40661649609842,94.40661649609842,90264725.10732315
605117.0,2025-03-19,96.09342160335606,100.63694813673268,95.66879475686906,99.43737077559496,21719259.07180384,100.6610445286138,102.26264192455216,100.27950034435662,101.59715835454426,672932.4484687987,102.3999997511538,103.60655469559276,101.403275663861,102.0458957964352,25524170.968795445,96.1214158532383,96.29005378150912,95.44688022235304,95.61551815062386,345054337.7021599,101.43514266208584,101.88518459720076,99.19991861535674,99.309930222635,2464693.1895399448,101.2389988160302,102.39184479613222,100.57643993648792,101.26549672287956,7980385.105568427,101.39587287831262,101.7110685022866,99.38460988801594,99.78986958401735,2117520.450281426,100.15158119616912,100.32211676835033,98.19042573019878,98.4841230713113,1096469.21706565,96.76694423537629,96.887725301498,94.6771146233048,95.22204381942686,974010.4851760924,94.3579772493008,95.7198483286718,93.62840710131148,94.84436044028956,74902224.70827353
605117.0,2025-03-20,98.73673397490056,100.26539741310091,98.40764788808,98.85350097080308,11096872.026695397,101.59716158640552,106.65927506134354,101.25554478076609,105.54569485286468,1792054.211207987,102.2294961831691,103.0819571339118,99.73770110436152,99.85572907923108,29113317.580095485,95.78414803779567,96.29005378150912,95.27825033518124,95.61551815062386,392707041.5836541,99.3099357626163,100.5400545233028,96.75967764094688,96.859686117645,3117683.103932956,100.05300856428454,101.8286715441132,98.73452291958937,100.48367788383408,9064065.44362554,99.51219970245076,100.375234521576,96.43527204502814,96.43527204502814,2647474.671669794,98.55044686748876,99.26101058154312,97.688299986448,97.77356416258516,828616.8089918337,95.5029360311114,95.91865777979564,89.89354265134072,90.89632553697444,1963601.7042264373,94.55253423649138,95.47665209468352,93.62840710131148,94.55253423649138,71366460.99775302
605117.0,2025-03-21,98.53503595547689,99.7452263851013,95.65817757054808,95.85987219588452,9809141.042127764,105.19077070778673,105.19077070778673,102.57763886756648,104.01507902389784,1248847.4979473192,99.01638485517589,100.2622823841612,96.6819604290487,97.07539701441974,33049261.00768696,95.4468801644674,96.79595142541972,94.60371464692167,94.60371464692167,634897798.3177646,96.60965945649843,98.10980947175516,95.2345219425132,95.629565719419,3127422.097686476,100.3776756517112,101.12637046103,95.40848378776508,96.60109185708149,14193631.519974127,96.06003752345217,96.43527204502814,93.18573971403026,93.65103258200926,2194556.8480300186,97.678823979469,98.41780908708046,95.9829443777368,96.17243237214224,1257988.8697100368,90.58734173906122,90.58734173906122,86.61273605625048,86.9020534249667,1941072.3063203904,94.01751179870492,94.3579772493008,91.92607057134464,93.09338466352506,94669671.7197986
605117.0,2025-03-24,95.85987627084803,99.46922147419257,95.76433551385855,99.43737077559496,16683602.852086196,103.52707016305725,105.501336862162,102.92813220315328,103.44720860923368,1156119.7168216775,97.1803217489668,97.7967167663876,95.30491159215502,97.3901626084134,28609160.64088676,94.60371464692167,95.1096123492293,93.9291790164455,94.60371464692167,464736807.4294597,95.0645060600793,97.4247426768198,94.20941720051748,95.55955830826323,3045618.8576731747,96.60108312851035,98.94653702803252,95.73975459461732,98.72126944358465,10629927.904626483,93.69605889239855,95.30206218669385,93.2908049220216,94.82176245712652,1765039.3996247654,96.16295513533292,98.91046958484516,96.0303171547838,98.11463447332252,1307204.2103534555,86.79531354426628,88.56492330418789,85.98073140989146,87.89921304757081,1706027.368907776,92.80155845972686,93.72568559490678,88.8618722389945,90.71011723236656,102248470.55479448
605117.0,2025-03-25,99.84077136372944,104.02336110823632,99.43737075717998,99.94692524063068,19046858.524922658,103.24755798448324,103.71339783667295,100.84294483439449,100.9449837527973,775678.3649188796,97.3901605486693,99.1081900245608,96.6557275619019,98.22950395717834,28206746.92421265,94.43507671964618,96.96458935450524,94.09780890440491,96.79595142633512,593633987.9209018,95.6095602760664,96.45964376605774,94.75447903283757,95.44454285733718,2105121.7665957497,98.65501500898944,99.56934951541656,93.42080380431727,94.09661670514808,13803398.329377864,94.64165148994488,95.27204273789285,93.49343477002226,94.5140731267589,1098654.4090056284,94.7513023097838,97.34722632110964,94.7513023097838,96.99667896236556,1170908.9079159573,88.05932154082143,89.82050488567741,86.14364301490713,88.03685403432672,1529286.6689419046,90.75875647916422,92.70427996613158,89.78599009718666,91.53696587395116,74121178.96814106
605117.0,2025-03-26,99.97877603004176,105.6263278328475,99.7876945159246,105.6263278328475,28748618.292523064,99.84915590288186,103.09227815381716,99.840280892923,103.03904163336207,696922.9849122983,97.573772886565,99.90819752456804,97.442627346205,98.09836505376823,20325295.57252625,96.29005383868316,97.13322739833988,96.1214159103122,96.62732165432604,361436580.84642696,95.40953935602413,96.7046669953298,94.02439875108388,94.25942285615103,2025334.5443698333,94.28212889650013,95.01756964404736,93.28829059494144,93.4539303118679,8150203.899657369,94.39399533155488,95.00937971791453,93.06566764445064,93.09568709325164,1205339.587242026,97.053529045375,97.9630497092552,96.50402471879286,97.12931701286088,857422.1883389107,87.91887719536928,89.25872409094843,87.16889450315533,87.35709523245957,854492.6183215352,91.00194343616472,92.50973225592872,89.78599009718666,89.88326859078197,57302642.53905217
605117.0,2025-03-27,105.06370041236572,105.6157187358657,103.22718837961736,104.03397828537685,12505553.882992812,103.03904404019934,105.55013711493682,102.28926476791476,105.36823663960108,1232408.4762863568,97.63932647649472,102.76719940783138,97.58687627257729,101.98031627416472,48706170.18784323,96.62732167318472,97.30185730460217,95.78414811336344,96.96458948889344,383277120.20303226,94.564455934958,96.20461932679586,93.25932512796092,94.85448585097484,2759076.865156784,93.94421127899405,95.99152573021358,93.68581374182884,94.18936491875772,10086057.196122274,93.09568709325164,95.21951013389716,92.3076923076923,93.9737344995896,1279900.1876172607,97.09142819277284,99.37470248132084,95.78398634464376,98.04831544807486,1231453.0628206911,86.82059685073435,87.99753080873681,85.43299464591203,85.71950894773926,1569148.9744916495,89.34825542998328,90.56420876896136,87.74319739361174,87.74319739361174,101344783.76089267
605117.0,2025-03-28,104.03397214054854,106.69851150116432,102.98301249614472,103.29087233954463,14474367.627386242,105.10203437932525,106.4551856408781,104.38331429959666,105.50132857779022,711429.3315210332,101.24589040114355,103.82949837479607,101.24589040114355,101.63933699828064,26361411.56473526,97.13322755145175,97.47049536762628,96.4586838780037,97.13322755145175,427164768.4213642,95.01950300602084,95.33953470037528,92.08420432154271,92.16421415267072,4347834.117592121,93.8978433260725,94.6134081147456,92.76486321654524,93.41417818450635,7001310.065682137,93.80863039399624,94.82176245712652,92.79549833086595,92.79549833086595,916870.5440900564,98.65465960133436,100.66318889005552,94.74182483769933,94.74182483769933,1684178.005059487,85.8374739435865,86.48914307748498,84.85997024273877,85.33467668688692,973080.4267171622,88.18093206081511,90.90467421955717,88.0350235974099,88.57003675820859,84234797.90789083
605117.0,2025-03-31,103.30148652414567,104.9575414139012,96.63482582462316,97.0912920263656,21650576.10542066,105.62555915161468,110.89619149712948,105.36380389032512,110.45696987845346,1709823.8977060523,100.64261173354274,103.2655623338856,100.57704397199169,102.66228489649824,29305585.607308976,97.13322730153244,98.14503074745272,94.60371466618231,94.94098248148909,604662393.1969743,92.13921311317134,93.19431895112844,90.88409032106868,92.1892211667866,2961835.662799368,92.63897660396538,94.2953736099595,92.0890515847939,93.6195608007573,7752354.195302425,92.39775065409536,93.88367615318656,92.08254930449696,93.49343477002226,981455.1594746716,94.8365652678007,97.01563013152855,94.59971070557933,96.60823999537864,1367690.2687747984,82.58194721234166,84.78974617626179,82.1437579741268,84.02010764259684,2292510.1141655566,88.57003675820859,90.80739572596184,87.98638435061224,90.3210125349731,77921120.70108794
605117.0,2025-04-01,96.78344046126828,101.7515936347909,96.71973906671872,99.26751137862814,14383119.977308584,110.90949525321334,115.771964895585,110.8695610937057,113.6690275879443,1523287.8067123515,103.58032445776108,103.711469987699,100.7737580871242,101.54753372355432,25933468.324617427,95.10961219385732,95.78414782323156,93.59191104831476,94.09780874979596,802660350.5146731,92.47424118531688,93.99939518409896,91.96419568814308,93.23932469139224,2505210.388763535,94.34174970645418,95.481351682393,93.87796055574545,94.0237243045175,9291604.644822435,93.95122134439492,96.72045394582553,93.80863039399624,95.05441175392824,1415770.3564727956,96.89246409733477,98.9957338307224,96.4377073717648,98.24727252381784,1229228.2532272122,84.54818495406235,85.65208444781668,82.87126546109226,82.99766983089846,1189771.3650325325,90.90467421955717,91.19650042335532,89.83462934398429,90.3210125349731,59393056.01747636
605117.0,2025-04-02,99.46921794307494,101.90021193884527,99.25689885796702,100.6369445641612,11834492.442517271,113.1588277030742,115.56787503118971,112.53771239830658,113.30966902428214,639233.8532447366,101.49507598028764,101.95409034912169,100.4327841544485,100.79999564951572,16602090.253817528,94.26644675352748,94.26644675352748,92.91737549369364,93.25464330865208,459550854.0105077,93.00930192587649,93.78438096795692,92.02420279506612,92.30923496344364,1808309.353028344,93.55331288403367,94.49414529101163,93.20877943180986,93.97072821826936,5050355.793123287,95.09193177071118,95.9774854706555,94.0337733971916,94.55909943714822,880465.2908067543,98.01989113933874,99.08100218000384,97.34722505017498,98.34201710256268,915822.4877663668,83.14373405923953,84.48920431802492,83.00328856251788,83.66618719243006,761571.6050334129,90.36965178177071,90.85603497275952,89.25097693638797,89.73736012737675,46726581.95304898
605117.0,2025-04-03,99.18260079320272,99.18260079320272,96.6242038757294,97.66455043816332,10213122.271457346,113.283050689825,116.23335854001226,111.91215613042576,114.95120054093522,981064.1308789962,99.22623026913064,101.2065508531681,97.15409680461174,98.08524310697489,29994072.27922777,93.0860054194892,94.7723444949856,92.74873760438992,93.92917897778688,513805401.7426569,91.7391754237322,94.8194775934674,91.7391754237322,93.309332102548,2862720.7152617453,92.76486686146568,96.32281498743204,92.76486686146568,94.09661670514808,9351538.738103852,95.34709422270754,97.89868438892472,93.8461561364036,97.37335834896813,1837660.037523452,97.8777746932464,100.21789886985296,97.63145115861332,98.02936507907674,1344045.9524358818,82.86002539881163,86.48632888962234,82.86002539881163,85.52568656215253,1416163.09491044,89.15369844279265,91.05058268296236,89.05641994919736,90.07782557797258,55489383.737087935
605117.0,2025-04-07,88.64118866171192,92.78131445433016,87.89808886973421,87.89808886973421,13150213.150843471,110.9139254156708,118.18544886478496,109.62732658870851,113.1322039239842,1960426.2258817777,89.1803195391804,91.14753247019172,81.31146781513506,85.90163132082817,72825218.15058294,91.23102738551152,91.90556300809172,81.7875206282897,83.97976542222484,1137297124.319721,89.25892545769828,94.00940048205756,83.3383352585767,88.00880045128794,6968944.2419859655,89.80986029402203,92.90400912237854,84.85392258715486,90.41279131520308,25054301.702284105,95.15947696191957,100.56285178236396,87.90994325677181,91.64728161094338,4753171.482176361,93.51017940812945,96.1629534284821,85.26764343412204,87.73092946546225,2658892.231358719,81.4583885593172,84.54818950467059,74.87991768393506,78.93879599099446,2418575.8744068784,82.97665325430701,89.83462934398429,77.7723744477989,80.2529203725527,187557183.86023068
605117.0,2025-04-08,89.1719790020123,89.46922006589935,82.88747551894984,87.04883340516338,22148325.4749236,113.12777682531264,114.00177238375578,108.9174815181484,113.57586667472908,1421255.9238756811,86.55737940010607,88.00000038895513,83.97377117163526,86.29508831332026,47216661.5536526,85.49747526737728,92.4114694738624,85.49747526737728,90.72513040412198,1507996228.9207022,88.00880116672192,89.21392351393587,86.30863419624599,88.07880786244368,5898661.685807502,91.43312979871044,92.06919080216444,86.49706792937256,88.93527987127844,18951482.129454438,93.73358463480594,95.90994600507152,91.91745092452804,94.9343339587242,3231419.1369606005,89.35101223613229,91.88062443986271,87.46565195537224,88.61202716267998,1925158.4085613813,79.08485589955185,80.7786282497955,78.09331103402137,80.41908812050687,1964980.163596931,81.71206066853128,84.97081598807202,81.71206066853128,84.09533737667752,139610509.46303773
605117.0,2025-04-09,84.94692538723686,87.35669325851163,82.99363506655297,87.04883340516338,21957976.383606423,111.80123323347804,116.40194054588562,111.18011797892926,116.40194054588562,1556580.1881234744,84.59016164815539,89.8360631457154,82.80655433852392,89.1803254585204,52611246.13672464,90.21922472348496,92.4114695361752,88.36424772497024,91.73693390782418,1006871440.7642492,86.50864779669209,95.33953240301412,86.40863932527071,93.48934897616836,7405528.04528226,87.45776252328953,94.57364774995597,87.23249495527418,93.73881718284186,22332264.662495226,93.72607834119958,107.6923076923077,93.43339587242026,103.30205920936916,6452748.217636023,87.60777058839739,94.7228839828368,86.6887736889489,93.1691113345078,2916579.6596417814,79.21126056946247,87.06778204045997,79.21126056946247,85.37682133695903,2776223.372562835,82.68482705050883,89.88326859078197,82.34436159991301,87.06225721543235,171990203.88388515
605117.0,2025-04-10,91.2951184940578,92.94055462294784,90.73248706794878,91.40127804115464,19110132.000224445,115.35049175756504,115.35049175756504,110.470278644745,113.97515626336514,1890327.713577609,92.7737606130902,93.10162944053828,90.50491393037665,91.7639290270857,35855696.268845424,91.9055637323908,92.58009936028697,90.72513040412198,90.72513040412198,714525065.7265626,95.94960057398488,95.95959608070196,93.3343334676378,94.43944737250185,4005385.071806127,95.25609204568762,95.73975719244272,92.83774609222,93.59969486242736,14365151.056767678,102.81425891181988,104.99061455646104,101.75609481267588,102.1463419214646,3697172.232645404,95.26290720112505,96.49454657978058,93.79440603355114,93.81335121798628,1725326.5061238103,87.3992314513109,87.63799051167874,83.85438846304964,84.75043142360154,2013240.3333590217,89.73736012737675,90.27237328817544,88.08366284420754,89.20233768959032,104790814.97880995
605117.0,2025-04-11,91.41188853166462,92.35668863074302,89.20382104018152,91.49681616689912,12299993.221900064,112.29370001756816,113.54480563284876,110.69653671120032,113.22981386136868,1055915.344794552,96.34097574948146,99.89507266388615,95.842618730251,98.43933425908683,64335377.17532522,90.8937601122888,90.8937601122888,89.2074210458556,89.88195667242887,576802633.0110604,94.93449316216574,97.6097560167237,93.60935611743048,94.4494440639638,6038444.595638033,94.41463943687008,101.29200377626442,93.43405513523,97.34314844341463,21020267.413350537,101.38837231033068,110.1913709801536,101.32833341272868,107.62476822672372,6743611.257035648,93.64281415829484,97.88725099890048,93.03646707081224,96.4945450476357,2287868.087992783,84.51729500980548,86.9863206666879,83.20553030058858,86.51442585569121,1507714.1039049684,89.2996161831856,93.57976785451385,88.52140678839868,91.73152286114176,157928642.23458144
605117.0,2025-04-14,91.98514419956336,93.29087548721604,91.5392854268773,92.04883992977618,9974754.811765514,113.13220220321986,116.237792067622,112.03193797533334,115.9405367947384,1161321.5103707027,98.43933448277392,99.64589938358108,97.37704267363291,97.83605703525171,36138126.10921992,90.21922460044362,90.55649241415917,89.71332690041982,89.71332690041982,502081013.1916069,95.50955085172907,95.88958610826144,93.41434011221934,94.9244932621306,3585893.5932289683,98.0587046843518,100.21864278312498,96.20353797916528,99.48320209359856,14312217.679652328,106.85928659635906,107.76735917712242,104.33771015331848,106.20638219321646,3404014.25891182,97.58408191730275,97.94409825813662,95.51870979730258,96.92089201886462,1781899.1473278562,86.51442249595335,86.7672226654476,84.92457850844568,85.2785038890051,1097330.8819481907,93.09338466352506,93.33658089751331,89.88326859078197,90.07782557797258,103520129.1481378
605117.0,2025-04-15,93.41826531228638,93.69427446897502,89.17197975226404,90.02123346262744,15539443.39928056,115.81632316966812,118.8509402844961,115.35049006780596,118.71339455172225,1139026.690921883,97.8360578120422,97.99343845403077,96.2622914152074,97.02294950950808,24384382.882576503,89.88195671467336,90.72513026883573,89.03879120160994,90.55649234156368,480657611.74989694,94.4994454274838,94.75447580690896,92.34922893412832,94.00939857137494,2899513.916410998,99.1718096244582,100.33128767987692,97.71418209104394,99.6488528331896,8819023.78843849,105.44090056285178,105.92870086040102,103.33208438379457,103.86491099173313,2775131.7073170734,96.49454903115156,97.01563196920006,93.85125119930412,96.19137547489458,2041400.90021519,85.16614915242958,85.5734359329721,83.32911973036394,84.480774470732,882009.3842546212,89.98054708437726,90.3210125349731,88.91051148579216,90.07782557797258,61797219.50405037
605117.0,2025-04-16,90.0212257336511,90.19108099666188,88.58810880310591,90.19108099666188,7661279.207043639,124.223592753182,124.92456278356993,115.1730194175953,122.00531431116087,2365427.716263552,97.31146525942891,97.4426207967368,93.90163141043982,95.63277844181968,30482600.78363098,90.05059464194541,90.89376015500883,89.20742108778303,90.55649234156368,447622799.50684494,95.37953740035697,96.40963915418952,93.83938252262853,96.3696342395548,4169787.941467996,102.69661197428267,103.16040110316531,98.7345132591927,102.36533258081724,14650023.137277178,104.6904315196998,105.0656660412758,101.82363427825985,103.30205920936916,2081765.8536585364,96.17243254865885,98.62624244783288,95.5092354093644,98.43676168130756,1949517.0259256016,84.48639254307265,86.51442585569121,83.14654559224219,86.51442585569121,1350280.5720387965,90.07782557797258,90.46693027536604,88.22957130761277,89.73736012737675,69049851.01539879
